0.3,0.0941158,959.784,861.219
0.3,0.100366,922.428,847.191
0.3,0.106591,900.967,820.813
0.3,0.112791,977.278,874.13
0.3,0.118968,981.634,880.279
0.3,0.125122,978.839,878.815
0.3,0.131256,889.501,813.968
0.3,0.137371,901.548,825.523
0.3,0.143468,895.635,820.925
0.3,0.149552,926.914,836.358
0.3,0.155622,973.72,878.732
0.3,0.161681,911.441,833.671
0.3,0.167732,906.491,823.735
0.3,0.173775,904.77,824.264
0.3,0.179813,900.288,822.752
0.3,0.185848,897.838,818.048
0.3,0.191881,892.889,813.77
0.3,0.197913,892.181,820.174
0.3,0.203946,893.752,812.383
0.3,0.20998,897.125,819.383
0.3,0.216018,968.445,872.813
0.3,0.22206,904.08,827.895
0.3,0.228107,905.005,826.419
0.3,0.234159,903.84,826.448
0.3,0.240217,900.125,823.26
0.3,0.246281,897.805,817.827
0.3,0.252352,899.166,816.1
0.3,0.25843,903.604,826.974
0.3,0.264515,901.137,825.576
0.3,0.270606,896.389,818.723
0.3,0.276705,979.789,878.43
0.3,0.282809,900.761,821.511
0.3,0.288919,896.812,820.501
0.3,0.295035,897.708,820.791
0.3,0.301156,901.922,821.247
0.3,0.307281,899.36,819.175
0.3,0.313409,892.986,814.293
0.3,0.31954,896.034,813.959
0.3,0.325674,899.068,819.325
0.3,0.331808,899.919,821.534
0.3,0.337943,898.721,821.238
0.3,0.344077,906.45,827.781
0.3,0.35021,975.892,878.884
0.3,0.356341,893.994,816.95
0.3,0.36247,900.27,819.372
0.3,0.368594,937.368,840.965
0.3,0.374714,919.416,842.958
0.3,0.380829,903.018,824.517
0.3,0.386939,899.988,819.385
0.3,0.393042,984.561,884.139
0.3,0.399139,906.273,823.49
0.3,0.405229,975.384,875.081
0.3,0.41131,895.237,816.517
0.3,0.417385,897.431,818.616
0.3,0.42345,953.728,858.007
0.3,0.429508,932.746,838.614
0.3,0.435557,917.832,828.646
0.3,0.441597,914.823,830.845
0.3,0.447629,914.399,827.491
0.3,0.453652,910.167,823.33
0.3,0.459666,909.826,826.193
0.3,0.465672,903.905,820.607
0.3,0.471669,902.404,819.634
0.3,0.477659,962.641,864.79
0.3,0.48364,909.581,829.056
0.3,0.489613,901.796,818.369
0.3,0.495579,900.07,816.657
0.3,0.501537,899.771,819.715
0.3,0.507488,901.321,821.929
0.3,0.513433,897.071,816.484
0.3,0.51937,897.779,817.869
0.3,0.525301,898.453,815.416
0.3,0.531226,903.326,820.412
0.3,0.537145,974.626,869.875
0.3,0.543058,907.576,824.023
0.3,0.548965,904.443,822.439
0.3,0.554866,903.659,819.091
0.3,0.560762,908.395,823.476
0.3,0.566652,973.038,862.244
0.3,0.572537,902.088,817.023
0.3,0.578416,902.278,816.545
0.3,0.58429,901.245,818.054
0.3,0.590157,902.287,819.475
0.3,0.596019,898.692,814.07
0.3,0.601874,981.046,875.58
0.3,0.607723,906.429,817.092
